seed,car,arrival_hour,dwell_h,kwh
4546,7,10,10.0,35.67534289280359
4546,7,21,5.0,3.1548795671975935
4546,7,10,14.0,1.0238469967812496
4546,7,11,2.0,16.745489394891457
4546,8,7,7.0,12.650956845316278
4546,8,6,5.0,1.1612058678016532
4546,8,21,14.0,26.39859689537326
4546,8,19,3.0,2.6814578387500965
4546,9,9,14.0,3.226902464145022
4546,9,6,3.0,13.174163501804097
4546,9,8,9.0,20.415657038218093
4546,9,7,2.0,7.002980852380899
4546,9,6,3.0,10.485972795297085
4546,10,7,4.0,16.44463958103464
4546,10,6,11.0,7.7171759177176495
4546,10,9,9.0,39.21030340712498
4546,10,13,10.0,2.03311035384517
4546,10,7,4.0,4.345883057659709
4546,11,6,12.0,1.3850021745825882
4546,11,7,9.0,16.78602602122045
4546,11,7,7.0,4.661677192907303
4546,11,7,14.0,13.454341501335659
4546,11,20,2.0,14.693675934977005
4546,11,7,7.0,4.668581952353766
4546,12,7,8.0,14.628722491391855
4546,12,14,14.0,9.682939667481737
4546,12,9,12.0,10.041381377127605
4546,12,9,14.0,3.696272197479737
4546,12,7,3.0,15.546310000161483
4546,12,11,4.0,22.846351240833343
4546,13,7,6.0,12.73366531259318
4546,13,7,5.0,19.359404702702257
4546,13,6,3.0,3.581189028399836
4546,13,7,11.0,12.5979401538523
4546,13,5,3.0,5.841512982813147
4546,13,7,14.0,10.751572093154182
4546,14,7,9.0,4.485783497406129
4546,14,16,2.0,7.776624201805751
4546,14,7,7.0,1.6139926361029948
4546,14,8,14.0,5.453550078935008
4546,14,14,14.0,2.6133768620378244
4546,14,13,5.0,4.752105364401878
4546,15,6,3.0,3.2576963642730936
4546,15,6,2.0,11.806557755341856
4546,15,10,4.0,22.560324913071284
4546,15,4,8.0,6.6536723107525715
4546,15,6,4.0,5.556862526099516
4546,16,7,5.0,5.774120638938031
4546,16,6,9.0,12.171798414284485
4546,16,7,11.0,20.840965730085852
4546,16,6,10.0,4.204460849079236
4546,16,13,14.0,1.3622118833335164
4546,16,11,7.0,25.65364553814806
4546,16,7,7.0,3.0889520324717643
4546,17,8,10.0,2.5992328775645377
4546,17,7,7.0,3.892569986024493
4546,17,8,3.0,5.418619135687291
4546,17,5,6.0,4.700838418985329
4546,17,14,2.0,4.014572735373544
4546,18,9,7.0,3.5943530628346556
4546,18,9,14.0,4.661154735682674
4546,18,16,6.0,36.644857946142814
4546,18,8,5.0,0.99124433885463
4546,18,14,1.0,8.521731721519041
4546,19,8,12.0,1.495647452474654
4546,19,9,2.0,11.13902677129667
4546,19,10,12.0,2.743644949287891
4546,19,6,3.0,15.25683063181413
4546,19,7,7.0,10.78893399836004
4546,20,12,5.0,30.257788364425252
4546,20,16,14.0,7.527867155617015
4546,20,8,6.0,22.326777957133984
4546,20,9,1.0,1.6689379322460967
4546,20,18,2.0,36.45935608141363
4546,20,7,14.0,7.988491215977623
4546,21,7,12.0,11.741946749076925
4546,21,5,2.0,19.987342197341903
4546,21,9,14.0,13.907085155074158
4546,21,6,7.0,2.4380644363427333
4546,21,15,3.0,1.5180132748122719
4546,21,8,6.0,20.210502421053747
4546,22,7,14.0,7.647985512182911
4546,22,5,5.0,6.779678869468535
4546,22,12,8.0,7.192540449428338
4546,22,8,4.0,7.160726811284744
4546,22,10,7.0,10.61845014744296
4546,23,23,20.0,12.70323239180701
4546,23,6,11.0,38.93926653874767
4546,23,7,3.0,21.023330220862224
4546,23,14,8.0,17.16996005893505
4546,24,13,9.0,4.272299497910285
4546,24,6,3.0,3.150568406619824
4546,24,9,5.0,37.405176012052856
4546,24,20,12.0,5.424839936719853
4546,25,6,2.0,12.14368373695279
4546,25,7,7.0,2.0916681777757544
4546,25,14,5.0,20.522592461714407
4546,25,7,9.0,37.43399087953563
4546,25,7,4.0,1.5198947366614826
4546,25,7,9.0,11.511851307705733
4546,26,6,2.0,4.325373832647144
4546,26,15,5.0,2.3285367794503076
4546,26,6,2.0,3.8701296358690116
4546,26,14,5.0,1.1622775023236924
4546,26,8,14.0,3.245642198248839
4546,27,7,10.0,5.6482909816080635
4546,27,10,7.0,10.18213177580926
4546,27,6,8.0,41.12871212658466
4546,27,10,12.0,4.2489217299034845
4546,27,13,4.0,18.69303047458477
4546,28,9,4.0,30.233517728277988
4546,28,6,12.0,11.312285392669022
4546,28,7,10.0,38.19380374267037
4546,28,7,3.0,6.3702345075191165
4546,28,18,12.0,10.69032629225947
4546,29,7,6.0,26.056751406518813
4546,29,12,14.0,2.1595267071002584
4546,29,6,4.0,44.90559431779138
4546,29,13,14.0,4.494967036388591
4546,29,6,10.0,9.244732665204532
4546,29,6,10.0,5.814484562069352
4546,30,6,8.0,7.805032809760468
4546,30,8,2.0,11.350495158660522
4546,30,6,6.0,15.196174545520282
4546,30,9,14.0,14.621578755754747
4546,30,6,4.0,7.1050588290302485
4546,30,10,3.0,1.2961123291299037
4546,31,17,3.0,9.7193124450677
4546,31,11,8.0,12.528174560170909
4546,31,7,4.0,10.132430641170407
4546,31,7,9.0,0.9779507686228086
4546,31,6,3.0,26.47623645878796
4546,31,9,7.0,20.171994210861047
4546,32,7,4.0,2.9080058797344797
4546,32,7,14.0,10.88792683961102
4546,32,12,3.0,39.24196855005916
4546,32,7,14.0,3.1467052377732605
4546,32,19,3.0,1.2478929470005569
4546,32,14,4.0,24.576335520743147
4546,33,6,4.0,20.330937374036537
4546,33,8,1.0,12.883666244919509
4546,33,8,1.0,17.825348644113674
4546,33,7,5.0,4.008158624907356
4546,33,7,14.0,1.391201163348049
4546,33,7,4.0,16.34555515454116
4546,34,15,14.0,3.543397005988485
4546,34,8,8.0,2.843221633419766
4546,34,7,5.0,43.71195761712172
4546,34,6,14.0,1.905321402641715
4546,34,11,1.0,41.992625919381595
4546,35,6,4.0,7.424700739781523
4546,35,10,4.0,23.55328302820891
4546,35,7,13.0,2.6967429093245823
4546,35,12,14.0,10.945141622104279
4546,35,16,4.0,5.472563743446697
4546,36,20,11.0,5.652617850424204
4546,36,11,7.0,1.231268618188941
4546,36,13,4.0,11.252217191932004
4546,36,6,3.0,22.474525536165807
4546,36,14,14.0,2.84872697455834
4546,36,6,2.0,16.978051517180617
4546,36,13,1.0,8.762050998921797
4546,37,5,6.0,2.5430943241234205
4546,37,7,2.0,9.400741763584916
4546,37,6,5.0,10.354613967227236
4546,37,14,2.0,7.512412573844452
4546,37,15,2.0,12.47610929976391
4546,38,15,3.0,39.69515442948287
4546,38,15,5.0,12.453227064454193
4546,38,8,4.0,20.183591197045303
4546,38,14,14.0,5.151399123382542
4546,38,9,9.0,2.8426269218777436
4546,39,7,10.0,43.501352698355106
4546,39,17,6.0,42.1202485675934
4546,39,7,7.0,2.4213111541498744
4546,39,5,10.0,11.102558102043815
4546,39,13,9.0,8.4484261269186
4546,39,10,9.0,5.813249026789501
4546,40,7,4.0,8.898596978159977
4546,40,7,3.0,4.78306392009288
4546,40,11,14.0,3.0904507582037115
4546,40,9,2.0,1.2578419049860252
4546,40,9,8.0,31.756755252790178
4546,41,8,3.0,43.71051093206174
4546,41,16,14.0,10.851173799798218
4546,41,15,12.0,1.9431902545142299
4546,41,15,6.0,11.413742393205352
4546,41,11,7.0,20.30193805179872
4546,42,14,6.0,3.670164676256269
4546,42,18,4.0,31.30097668617442
4546,42,7,2.0,9.542448159355459
4546,42,15,7.0,22.360793590482803
4546,42,9,3.0,6.060193450291749
4546,43,10,6.0,35.81508331830719
4546,43,9,3.0,14.550353902753276
4546,43,19,8.0,1.9167329923088083
4546,43,12,12.0,41.578319973298605
4546,43,8,12.0,10.901116609870384
4546,43,15,4.0,11.595024276491914
4546,44,7,2.0,7.543976950357932
4546,44,10,4.0,4.089049629628275
4546,44,15,2.0,9.183097409846564
4546,44,7,5.0,8.610172626333554
4546,44,7,8.0,0.9579951496627752
4546,44,6,6.0,1.1026455225298246
4546,45,16,1.0,32.21606142904322
4546,45,10,7.0,7.129267430739314
4546,45,19,25.0,1.170066395541062
4546,45,6,11.0,3.1742291277575583
4546,46,7,4.0,4.287403487240641
4546,46,13,9.0,25.901356356461978
4546,46,6,4.0,5.0203276671718955
4546,46,5,7.0,14.193671889832222
4546,46,7,6.0,11.083255761829047
4546,46,8,1.0,8.452678773599278
4546,46,14,3.0,21.51998749460866
4546,47,12,4.0,3.3528135556654575
4546,47,10,6.0,24.70556232205818
4546,47,5,14.0,6.554726883313166
4546,47,6,3.0,4.268030876474397
4546,47,9,4.0,23.393244783007713
4546,48,0,2.0,3.3144221586918534
4546,48,6,1.0,5.279531506964775
4546,48,12,4.0,7.419237428657288
4546,48,5,10.0,4.854658998153086
4546,48,15,9.0,5.488170841193695
4546,49,12,4.0,2.633260970996362
4546,49,8,8.0,11.421832032791961
4546,49,9,6.0,7.149887259241165
4546,49,9,3.0,12.884046361332153
4546,49,10,5.0,1.881908239341292
4546,50,7,1.0,19.019217269791945
4546,50,9,10.0,2.299149423777326
4546,50,8,10.0,24.653823458122293
4546,50,12,4.0,6.249127665602479
4546,50,11,2.0,15.289448243521853
4546,51,10,8.0,33.966977030498214
4546,51,8,6.0,8.38037146789675
4546,51,6,14.0,6.226314212792195
4546,51,8,8.0,8.105582421973796
4546,51,9,3.0,1.475272440567512
4546,52,14,4.0,2.6520322440999426
4546,52,9,7.0,16.88917989515753
4546,52,7,4.0,2.6439956728599694
4546,52,9,9.0,6.300269569337573
4546,52,7,8.0,26.944919289679593
4546,53,8,14.0,41.26363477516105
4546,53,7,14.0,3.3588537249621755
4546,53,17,8.0,4.374352032749163
4546,53,8,6.0,1.028511384299382
4546,53,14,5.0,6.985428473071427
4546,53,6,4.0,2.878898318793329
4546,54,6,5.0,6.138242686119709
4546,54,6,7.0,14.12913474095996
4546,54,17,5.0,8.211497894245072
4546,54,7,4.0,5.093574621832243
4546,54,7,4.0,43.102347762575405
4546,55,9,3.0,10.422887314084452
4546,55,13,3.0,32.22476528154911
4546,55,8,4.0,2.3023957646979856
4546,55,17,3.0,5.325793581462366
4546,55,9,3.0,1.8752159100967016
4546,56,9,7.0,32.53242827563832
4546,56,9,6.0,14.401385287406185
4546,56,8,5.0,7.0113375010702965
4546,56,16,2.0,17.63818272203508
4546,56,14,3.0,35.61103718921464
4546,57,7,3.0,7.370346615944416
4546,57,14,3.0,14.524043106989735
4546,57,6,4.0,2.9394617471063005
4546,57,6,4.0,6.9698943380292135
4546,57,8,4.0,27.574872327418436
4546,58,7,11.0,1.703251517882934
4546,58,20,10.0,3.206788909505868
4546,58,10,3.0,28.113881273104926
4546,58,18,10.0,7.1049645779646315
4546,58,12,3.0,8.571318956433043
4546,59,13,8.0,23.628743961366528
4546,59,9,4.0,3.2411543845607413
4546,59,9,3.0,4.3925631048611775
4546,59,10,7.0,5.147446602784853
4546,59,12,13.0,8.140693166953138
4546,60,7,3.0,3.9503302608072537
4546,60,10,3.0,7.8822466557801185
4546,60,13,3.0,42.77041269314397
4546,60,11,12.0,5.243798768768196
4546,60,20,9.0,8.749793042449056
4546,61,8,14.0,12.115063325780937
4546,61,8,6.0,2.2161765486671507
4546,61,16,6.0,4.99602088771233
4546,61,12,9.0,8.263165715830754
4546,61,8,7.0,8.051216642184125
4546,62,6,2.0,3.433398633167551
4546,62,11,1.0,1.1522736250078138
4546,62,7,1.0,10.380233444829472
4546,62,9,7.0,4.067391575354049
4546,62,9,3.0,3.5189790253184325
4546,63,11,12.0,6.422632144147412
4546,63,20,15.0,6.619341254572412
4546,63,7,5.0,16.01738139396294
4546,63,18,10.0,7.144826898666741
4546,63,6,2.0,12.955798066569296
4546,64,15,3.0,39.01073711228727
4546,64,12,14.0,3.2788234100636977
4546,64,7,14.0,2.194791936096836
4546,64,7,4.0,4.202597594827866
4546,64,16,11.0,15.213572232107301
4546,65,10,5.0,6.42708866330102
4546,65,20,7.0,4.714697645153214
4546,65,19,8.0,6.565973716500743
4546,65,16,6.0,25.72146283358514
4546,65,12,8.0,7.256955258451597
4546,66,12,14.0,3.153053106214791
4546,66,23,13.0,1.9367373832571415
4546,66,7,14.0,2.3643457103402445
4546,66,13,9.0,1.038866324893696
4546,66,5,6.0,4.573011121736209
4546,67,13,3.0,38.521633991344274
4546,67,7,14.0,11.203672521013265
4546,67,13,6.0,15.07803448332363
4546,67,18,14.0,11.097671312805778
4546,67,11,8.0,4.789431381168186
4546,67,7,13.0,11.19747616168609
4546,68,11,10.0,35.127414910168234
4546,68,14,4.0,8.82327560744709
4546,68,15,5.0,13.351576178768129
4546,68,16,7.0,9.529821858832895
4546,68,12,4.0,4.980247531889029
4546,69,10,3.0,12.642138050905793
4546,69,6,4.0,22.51016347487868
4546,69,13,5.0,7.666560316525763
4546,69,17,14.0,4.80775606903193
4546,69,12,9.0,6.71078591204336
4546,70,7,2.0,20.207253975824294
4546,70,7,14.0,10.398046150431117
4546,70,9,2.0,7.336449226122053
4546,70,13,3.0,38.57742292593525
4546,70,6,14.0,3.881955562628089
4546,70,6,13.0,13.049034936375087
4546,71,11,14.0,4.69048459485992
4546,71,6,8.0,1.89901517522077
4546,71,15,12.0,5.63998445077805
4546,71,8,5.0,10.415207556618837
4546,71,18,10.0,6.657540617100012
4546,72,8,3.0,19.345058597408315
4546,72,16,3.0,12.711256332638447
4546,72,7,3.0,5.254587822696628
4546,72,9,6.0,12.695020193552088
4546,72,9,3.0,37.00322126905761
4546,73,6,14.0,8.260252797361021
4546,73,8,3.0,6.089245633197703
4546,73,11,8.0,11.899652513312573
4546,73,8,9.0,1.311645585660929
4546,73,11,4.0,2.253896446209386
4546,73,16,4.0,2.8434514043354184
4546,74,6,5.0,17.069432453861022
4546,74,8,2.0,38.07016626936356
4546,74,12,12.0,9.272178250774097
4546,74,7,7.0,9.466612354854032
4546,74,5,7.0,4.590747308357659
4546,75,8,3.0,1.6086093014673561
4546,75,5,2.0,3.453156083442802
4546,75,12,6.0,8.089619267128247
4546,75,6,14.0,3.880564431520174
4546,75,6,7.0,10.780579240237445
4546,76,6,8.0,7.182841854805323
4546,76,7,6.0,9.493607723863388
4546,76,9,4.0,32.11702569969605
4546,76,9,13.0,40.563908483241875
4546,76,11,4.0,6.368473686981569
4546,77,14,8.0,15.919298553079749
4546,77,12,14.0,2.175663157281662
4546,77,6,6.0,5.7998580018984525
4546,77,7,5.0,8.00716752056979
4546,77,13,5.0,2.9564621715622295
4546,77,7,7.0,4.818753807217079
4546,78,8,4.0,3.6088499524189515
4546,78,6,1.0,12.684678820877798
4546,78,7,5.0,8.252128492917784
4546,78,8,6.0,6.92708636012729
4546,78,7,5.0,7.261721812270276
4546,79,9,8.0,31.793283601302555
4546,79,6,8.0,1.3097004886266885
4546,79,18,12.0,1.4136066921666537
4546,79,12,9.0,5.613756403827543
4546,79,18,12.0,1.6066506990899574
4547,0,6,8.0,8.100320035027709
4547,0,6,2.0,19.150297637319916
4547,0,6,5.0,14.612138097485671
4547,0,6,5.0,5.113254889153247
4547,0,8,2.0,8.637868875137965
4547,0,6,4.0,4.109366074692973
4547,1,15,3.0,11.84077138044633
4547,1,6,14.0,39.03410900337664
4547,1,9,7.0,4.730194510661997
4547,1,7,14.0,23.478041099319853
4547,1,16,4.0,1.8599075009580448
4547,2,12,7.0,14.531100848140213
4547,2,11,14.0,7.133277861242887
4547,2,17,7.0,1.1585397170191858
4547,2,8,10.0,8.885971015839113
4547,2,6,4.0,6.770555105936003
4547,3,8,2.0,8.918951791359758
4547,3,10,1.0,50.52391579361555
4547,3,11,4.0,2.2848702359817663
4547,3,6,5.0,28.051676487934287
4547,3,10,5.0,6.524805441685123
4547,4,5,4.0,7.314892966113595
4547,4,15,5.0,8.978248775954711
4547,4,16,2.0,4.429849433993956
4547,4,16,13.0,45.8431433619327
4547,4,16,9.0,8.837937074087574
4547,5,10,10.0,7.246519701111013
4547,5,6,3.0,9.677802811503355
4547,5,9,2.0,2.6095590244236466
4547,5,6,14.0,36.7093244576104
4547,5,6,12.0,4.302350605671509
4547,6,19,3.0,2.4576434422653253
4547,6,7,3.0,7.020039640769888
4547,6,7,4.0,4.585702458912269
4547,6,8,3.0,7.503186734302136
4547,6,3,4.0,36.888674239628806
4547,7,9,14.0,8.721980101571933
4547,7,7,4.0,17.549073062753873
4547,7,8,4.0,11.837232130127678
4547,7,8,8.0,13.742359377777559
4547,7,11,3.0,1.8218875338865455
4547,7,10,2.0,5.568749575606795
4547,8,6,4.0,4.368734415985752
4547,8,8,4.0,12.860455943166421
4547,8,7,7.0,3.905263823259975
4547,8,8,2.0,3.3853998234689917
4547,8,7,9.0,1.5650124371505212
4547,8,6,5.0,14.264970146364348
4547,9,12,9.0,7.899854320243136
4547,9,7,8.0,29.824329619105555
4547,9,7,8.0,3.897939251202772
4547,9,8,8.0,36.57293055664896
4547,9,6,6.0,4.143177197275838
4547,9,6,14.0,7.206049733968844
4547,10,8,14.0,26.237024479991216
4547,10,19,3.0,39.522383842627434
4547,10,16,2.0,8.576223081395517
4547,10,6,13.0,4.989931502375344
4547,10,7,4.0,5.954183337900013
4547,11,21,5.0,29.221623961903525
4547,11,16,10.0,4.071694794459243
4547,11,6,5.0,11.888492287354438
4547,11,8,7.0,13.982985595634814
4547,11,15,4.0,3.09848667480018
4547,12,7,4.0,10.868848403015228
4547,12,18,5.0,2.072635448967098
4547,12,7,14.0,4.613097610849105
4547,12,5,6.0,4.599961127595888
4547,12,14,14.0,5.147950021869565
4547,13,8,10.0,3.953478411327075
4547,13,12,5.0,26.474108131278662
4547,13,12,5.0,5.7095513648890215
4547,13,13,7.0,27.081595065791895
4547,13,12,2.0,16.01200806141212
4547,13,11,5.0,41.638480585926914
4547,14,5,10.0,2.5888448997169675
4547,14,17,3.0,6.320947738597344
4547,14,9,5.0,7.2639583181811425
4547,14,10,8.0,6.4893020712525304
4547,14,10,3.0,1.626332585977542
4547,15,7,6.0,3.699306085141722
4547,15,18,8.0,3.0884048544764253
4547,15,11,4.0,1.4686428765739916
4547,15,7,5.0,4.064200670791791
4547,15,5,4.0,3.3299905082963273
4547,15,10,5.0,12.198266001274327
4547,16,9,7.0,2.024913585900721
4547,16,9,5.0,37.00433277422687
4547,16,19,5.0,5.924221079725504
4547,16,17,1.0,1.844779989371359
4547,16,6,2.0,1.3178240730574522
4547,17,15,21.0,12.640164238975702
4547,17,6,2.0,13.58374791046548
4547,17,9,5.0,7.008934919763665
4547,17,9,2.0,2.5084416618488765
4547,17,13,11.0,2.041189163157835
4547,18,14,4.0,3.9620463758682023
4547,18,6,14.0,6.3654125594921105
4547,18,7,1.0,16.177659124177964
4547,18,16,2.0,1.5689702744990373
4547,18,15,2.0,38.79552915926821
4547,19,21,14.0,3.9107475145416455
4547,19,15,6.0,14.676619082035245
4547,19,6,14.0,1.7689144077971668
4547,19,7,6.0,2.645801042983048
4547,19,7,14.0,4.3684383132851545
4547,20,7,14.0,1.6288057933470517
4547,20,6,5.0,2.871426088528039
4547,20,13,5.0,4.231507510734914
4547,20,6,6.0,22.876321512131028
4547,20,14,12.0,10.339015943446777
4547,21,6,12.0,26.932084853324113
4547,21,8,5.0,16.858633005834005
4547,21,16,5.0,34.698065114366955
4547,21,7,10.0,3.266205849301208
4547,21,20,7.0,4.197820084247203
4547,21,13,2.0,5.107876716987852
4547,22,6,4.0,4.0698450358533
4547,22,6,2.0,9.958391425888388
4547,22,6,7.0,2.6826875602544353
4547,22,7,3.0,10.369085075260944
4547,22,15,4.0,12.430727432506957
4547,22,10,8.0,32.538924127292276
4547,23,8,5.0,6.8360574361552535
4547,23,17,4.0,6.441161623634573
4547,23,6,6.0,2.8141836447303077
4547,23,15,3.0,11.373514640970338
4547,23,7,2.0,19.39424396181412
4547,24,7,5.0,9.056732773728868
4547,24,8,3.0,7.522311046663115
4547,24,14,7.0,21.172062776207717
4547,24,8,1.0,5.9013510147169495
4547,24,12,12.0,6.855080476339417
4547,25,12,4.0,12.15247347623247
4547,25,16,13.0,17.869186719043142
4547,25,16,4.0,12.413363140083039
4547,25,10,8.0,16.80531663454166
4547,25,8,9.0,10.763585018199882
4547,26,10,12.0,37.696961494119336
4547,26,7,3.0,11.457036572334836
4547,26,10,4.0,25.399077905554865
4547,26,13,3.0,14.48252814804083
4547,26,13,4.0,12.920148795637193
4547,27,8,6.0,1.1198170757349628
4547,27,5,1.0,9.28297487512991
4547,27,14,9.0,7.5924639533040486
4547,27,7,2.0,37.30486962513432
4547,27,7,6.0,1.9838584953638556
4547,28,7,10.0,21.5643990295966
4547,28,7,3.0,8.702088599682888
4547,28,7,3.0,9.345561813760098
4547,28,7,6.0,4.429064772908156
4547,28,9,3.0,34.538334756683106
4547,29,15,4.0,10.451547294848323
4547,29,15,6.0,11.187747950741084
4547,29,6,9.0,5.171609485306805
4547,29,9,5.0,3.124928684074986
4547,29,6,7.0,11.40571346655111
4547,30,14,14.0,23.923859092178063
4547,30,7,3.0,38.62808509694815
4547,30,4,3.0,5.657426136653675
4547,30,6,1.0,25.85613810342852
4547,30,10,1.0,1.8029189495158304
4547,30,8,6.0,1.1052964412290274
4547,31,8,2.0,15.250048022821424
4547,31,9,9.0,4.177190898009244
4547,31,6,6.0,5.3336135732747865
4547,31,8,10.0,23.222319748118803
4547,31,7,3.0,7.261384912080024
4547,31,10,3.0,15.006350268810335
4547,32,7,2.0,4.230245490930206
4547,32,16,14.0,11.81763852691743
4547,32,7,2.0,2.8799263538847297
4547,32,5,9.0,7.779492680189511
4547,32,5,10.0,8.396663696665872
4547,32,14,5.0,3.7039147441839146
4547,33,7,12.0,5.102145952361323
4547,33,7,12.0,1.1566479887702064
4547,33,20,5.0,3.227423319422721
4547,33,5,2.0,4.987527355661423
4547,33,6,12.0,3.326654533983733
4547,34,7,1.0,13.497490530571227
4547,34,12,13.0,6.973615389590259
4547,34,7,14.0,4.464897016151273
4547,34,7,14.0,2.1750044903136083
4547,34,17,14.0,3.864275938993641
4547,35,7,3.0,23.899188008317278
4547,35,12,10.0,2.3700624513059187
4547,35,7,10.0,25.639592284143795
4547,35,6,3.0,18.975726113630774
4547,35,6,7.0,8.681290068797583
4547,35,7,4.0,10.281793168049518
4547,36,10,4.0,41.73050690165962
4547,36,13,6.0,6.474310471021732
4547,36,14,6.0,11.365106560152746
4547,36,17,4.0,4.474800524607788
4547,36,15,2.0,9.993773401379318
4547,37,7,8.0,6.23353216154833
4547,37,6,14.0,4.0493243958047955
4547,37,5,4.0,4.050341231888511
4547,37,11,2.0,10.206942896163827
4547,37,5,4.0,4.4310617911208405
4547,37,10,9.0,1.81657825357263
4547,38,9,6.0,37.36884051152424
4547,38,7,10.0,17.884595935896037
4547,38,5,7.0,13.777571835427798
4547,38,6,8.0,21.87171192056174
4547,38,8,11.0,9.148207078288923
4547,38,8,4.0,40.213107785743446
4547,39,8,14.0,16.749625921541394
4547,39,7,4.0,5.032768480770549
4547,39,9,4.0,10.023754141499918
4547,39,9,7.0,3.7858461139234123
4547,39,6,4.0,40.207271279912774
4547,40,17,3.0,6.169297872120518
4547,40,22,16.0,5.0526402967764925
4547,40,6,13.0,6.360327904759499
4547,40,8,7.0,5.531732276022027
4547,41,6,4.0,18.958128681803743
4547,41,7,2.0,38.16109176731438
4547,41,15,14.0,38.7475439883998
4547,41,6,6.0,10.729679156485695
4547,41,7,14.0,7.110528262596932
4547,41,14,6.0,1.0380115566691368
4547,42,8,2.0,4.023396227231875
4547,42,6,2.0,37.35326971279034
4547,42,9,5.0,5.6965746830746955
4547,42,8,8.0,2.7033369681748676
4547,42,8,2.0,15.612236450584863
4547,43,8,2.0,23.165035386435683
4547,43,8,5.0,1.9146080537803676
4547,43,7,5.0,26.533355444007743
4547,43,6,2.0,10.55303048931278
4547,43,7,4.0,8.355428314138825
4547,43,22,2.0,8.310572424728782
4547,44,9,8.0,19.104082625968612
4547,44,6,2.0,2.230646146196465
4547,44,7,3.0,14.634069297060886
4547,44,10,3.0,11.121899495695578
4547,44,6,2.0,24.231270763399916
4547,44,9,1.0,32.60541298369451
4547,45,8,7.0,8.116139489507908
4547,45,7,2.0,9.989111006316712
4547,45,13,8.0,8.071572794633811
4547,45,8,5.0,2.27236096645611
4547,45,8,5.0,35.441436408495015
4547,46,8,3.0,8.222211696447411
4547,46,20,1.0,9.546246370768731
4547,46,12,14.0,25.127869733871535
4547,46,20,3.0,4.763338994717667
4547,46,9,2.0,39.006414847702224
4547,46,13,2.0,6.699921264808216
4547,47,7,14.0,37.083284668710014
4547,47,7,4.0,10.21580562688333
4547,47,5,6.0,23.102257227090814
4547,47,8,6.0,9.039654013251663
4547,47,18,7.0,17.338516830439858
4547,48,12,2.0,14.11432199771871
4547,48,10,8.0,3.229391935750489
4547,48,9,5.0,7.3874813831010995
4547,48,12,3.0,36.098355851067716
4547,48,18,4.0,5.551625407036415
4547,49,7,3.0,11.196218221842557
4547,49,7,14.0,14.6235708455995
4547,49,7,3.0,7.504665982428776
4547,49,7,5.0,3.7680236230758393
4547,49,11,11.0,7.221660474726108
4547,49,7,14.0,2.991020589372518
4547,50,5,3.0,46.0133654582957
4547,50,8,8.0,9.442895095567103
4547,50,7,9.0,8.235817621392153
4547,50,7,3.0,6.380862673028461
4547,50,10,10.0,0.8887599425568052
4547,51,8,7.0,14.522915381878605
4547,51,20,5.0,18.445806461914426
4547,51,18,6.0,7.817384560865027
4547,51,13,10.0,4.218346553198332
4547,51,6,10.0,1.1698372184108743
4547,51,10,3.0,16.14808796072506
4547,52,7,3.0,9.060702336389038
4547,52,15,8.0,13.025121889288128
4547,52,5,3.0,1.8162232355277776
4547,52,7,2.0,4.369856597220093
4547,52,7,4.0,3.7156121415795145
4547,52,6,14.0,36.48899751516838
4547,53,7,11.0,10.537143116544472
4547,53,16,14.0,2.8462008509258356
4547,53,21,5.0,1.825554194440653
4547,53,7,3.0,3.4676364629159995
4547,53,7,4.0,2.5786993785987766
4547,54,6,9.0,6.6331637960634495
4547,54,7,5.0,12.18923391837398
4547,54,7,7.0,6.419420233686231
4547,54,16,7.0,12.31575429165064
4547,54,7,11.0,6.206511359663564
4547,55,10,2.0,1.440352071216199
4547,55,7,3.0,6.078769461479186
4547,55,10,10.0,4.996933883239546
4547,55,10,3.0,3.1860105645283183
4547,55,13,7.0,1.7610594134851745
4547,55,9,10.0,10.661381714491519
4547,56,7,3.0,7.050500165045596
4547,56,7,4.0,2.310073525075652
4547,56,7,2.0,14.809582109219123
4547,56,9,11.0,7.419351235125881
4547,56,7,3.0,8.645351399897072
4547,57,9,4.0,6.972764270577174
4547,57,7,4.0,20.70376343285332
4547,57,9,7.0,1.292006533309523
4547,57,13,5.0,7.61771277689998
4547,57,14,4.0,17.27850040319578
4547,58,7,4.0,10.002869591726533
4547,58,7,4.0,2.676700699937078
4547,58,14,3.0,2.9723282654234717
4547,58,7,14.0,5.055025315810265
4547,58,9,7.0,7.915165420102818
4547,58,9,14.0,1.510360902356046
4547,59,7,4.0,3.848317989991962
4547,59,7,6.0,4.066997078695764
4547,59,8,4.0,8.134110697952911
4547,59,6,14.0,11.52480461388024
4547,59,7,11.0,3.0377357707761035
4547,59,8,3.0,6.229384020671
4547,59,8,4.0,7.431425066228712
4547,60,7,11.0,3.9033521495794967
4547,60,19,7.0,8.013983019997852
4547,60,7,14.0,6.486786647931581
4547,60,7,14.0,34.42687792236524
4547,60,5,13.0,19.60479773416422
4547,60,6,4.0,2.97918500885916
4547,61,7,14.0,8.281117252449928
4547,61,13,14.0,19.27059512420042
4547,61,13,5.0,6.394245506291247
4547,61,6,8.0,1.2886744738299247
4547,61,6,4.0,15.86712250157674
4547,61,6,2.0,18.27549958634604
4547,62,8,4.0,32.93400920904217
4547,62,15,9.0,11.590077881723031
4547,62,4,6.0,11.678785702115677
4547,62,19,5.0,7.2630500523137345
4547,62,18,3.0,37.26567191955164
4547,62,16,6.0,13.244843127632512
